"","Year","County","NumZeroDays"
"7409",1997,"F51510",121
"7410",1997,"F51520",94
"7411",1997,"F51530",125
"7412",1997,"F51540",124
"7413",1997,"F51550",126
"7414",1997,"F51570",135
"7415",1997,"F51580",127
"7416",1997,"F51590",121
"7417",1997,"F51595",141
"7418",1997,"F51600",137
"7419",1997,"F51610",137
"7420",1997,"F51620",127
"7421",1997,"F51630",133
"7422",1997,"F51640",114
"7423",1997,"F51650",119
"7424",1997,"F51660",135
"7425",1997,"F51670",142
"7426",1997,"F51678",133
"7427",1997,"F51680",124
"7428",1997,"F51683",119
"7429",1997,"F51685",118
"7430",1997,"F51690",133
"7431",1997,"F51700",114
"7432",1997,"F51710",128
"7433",1997,"F51720",96
"7434",1997,"F51730",131
"7435",1997,"F51735",119
"7436",1997,"F51740",126
"7437",1997,"F51750",118
"7438",1997,"F51760",131
"7439",1997,"F51770",111
"7440",1997,"F51775",115
"7441",1997,"F51790",146
"7442",1997,"F51800",128
"7443",1997,"F51810",49
"7444",1997,"F51820",121
"7445",1997,"F51830",142
"7446",1997,"F51840",131
"7447",1998,"F13001",110
"7448",1998,"F13003",103
"7449",1998,"F13005",110
"7450",1998,"F13007",116
"7451",1998,"F13009",127
"7452",1998,"F13011",111
"7453",1998,"F13013",128
"7454",1998,"F13015",102
"7455",1998,"F13017",118
"7456",1998,"F13019",109
"7457",1998,"F13021",127
"7458",1998,"F13023",120
"7459",1998,"F13025",106
"7460",1998,"F13027",110
"7461",1998,"F13029",106
"7462",1998,"F13031",112
"7463",1998,"F13033",109
"7464",1998,"F13035",122
"7465",1998,"F13037",125
"7466",1998,"F13039",91
"7467",1998,"F13043",114
"7468",1998,"F13045",120
"7469",1998,"F13047",137
"7470",1998,"F13049",97
"7471",1998,"F13051",97
"7472",1998,"F13053",128
"7473",1998,"F13055",120
"7474",1998,"F13057",99
"7475",1998,"F13059",130
"7476",1998,"F13061",126
"7477",1998,"F13063",130
"7478",1998,"F13065",96
"7479",1998,"F13067",105
"7480",1998,"F13069",116
"7481",1998,"F13071",113
"7482",1998,"F13073",139
"7483",1998,"F13075",104
"7484",1998,"F13077",124
"7485",1998,"F13079",117
"7486",1998,"F13081",130
"7487",1998,"F13083",113
"7488",1998,"F13085",116
"7489",1998,"F13087",112
"7490",1998,"F13089",109
"7491",1998,"F13091",115
"7492",1998,"F13093",122
"7493",1998,"F13095",122
"7494",1998,"F13097",116
"7495",1998,"F13099",111
"7496",1998,"F13101",97
"7497",1998,"F13103",111
"7498",1998,"F13105",127
"7499",1998,"F13107",106
"7500",1998,"F13109",125
"7501",1998,"F13111",103
"7502",1998,"F13113",127
"7503",1998,"F13115",120
"7504",1998,"F13117",122
"7505",1998,"F13119",124
"7506",1998,"F13121",101
"7507",1998,"F13123",107
"7508",1998,"F13125",133
"7509",1998,"F13127",101
"7510",1998,"F13129",117
"7511",1998,"F13131",112
"7512",1998,"F13133",121
"7513",1998,"F13135",113
"7514",1998,"F13137",111
"7515",1998,"F13139",112
"7516",1998,"F13141",116
"7517",1998,"F13143",119
"7518",1998,"F13145",116
"7519",1998,"F13147",122
"7520",1998,"F13149",122
"7521",1998,"F13151",122
"7522",1998,"F13153",119
"7523",1998,"F13155",112
"7524",1998,"F13157",114
"7525",1998,"F13159",133
"7526",1998,"F13161",106
"7527",1998,"F13163",116
"7528",1998,"F13165",109
"7529",1998,"F13167",105
"7530",1998,"F13169",124
"7531",1998,"F13171",125
"7532",1998,"F13173",105
"7533",1998,"F13175",120
"7534",1998,"F13177",118
"7535",1998,"F13179",104
"7536",1998,"F13181",135
"7537",1998,"F13183",119
"7538",1998,"F13185",97
"7539",1998,"F13187",114
"7540",1998,"F13189",134
"7541",1998,"F13191",102
"7542",1998,"F13193",125
"7543",1998,"F13195",123
"7544",1998,"F13197",122
"7545",1998,"F13199",122
"7546",1998,"F13201",120
"7547",1998,"F13205",115
"7548",1998,"F13207",120
"7549",1998,"F13209",116
"7550",1998,"F13211",127
"7551",1998,"F13213",108
"7552",1998,"F13215",123
"7553",1998,"F13217",130
"7554",1998,"F13219",126
"7555",1998,"F13221",125
"7556",1998,"F13223",119
"7557",1998,"F13225",122
"7558",1998,"F13227",117
"7559",1998,"F13229",113
"7560",1998,"F13231",123
"7561",1998,"F13233",126
"7562",1998,"F13235",124
"7563",1998,"F13237",122
"7564",1998,"F13239",135
"7565",1998,"F13241",101
"7566",1998,"F13243",122
"7567",1998,"F13245",124
"7568",1998,"F13247",121
"7569",1998,"F13249",120
"7570",1998,"F13251",111
"7571",1998,"F13253",110
"7572",1998,"F13255",126
"7573",1998,"F13257",117
"7574",1998,"F13259",123
"7575",1998,"F13261",118
"7576",1998,"F13263",124
"7577",1998,"F13265",122
"7578",1998,"F13267",118
"7579",1998,"F13269",121
"7580",1998,"F13271",108
"7581",1998,"F13273",118
"7582",1998,"F13275",111
"7583",1998,"F13277",110
"7584",1998,"F13279",112
"7585",1998,"F13281",104
"7586",1998,"F13283",111
"7587",1998,"F13285",119
"7588",1998,"F13287",118
"7589",1998,"F13289",123
"7590",1998,"F13291",112
"7591",1998,"F13293",114
"7592",1998,"F13295",110
"7593",1998,"F13297",120
"7594",1998,"F13299",89
"7595",1998,"F13301",130
"7596",1998,"F13303",111
"7597",1998,"F13305",101
"7598",1998,"F13307",123
"7599",1998,"F13309",122
"7600",1998,"F13311",123
"7601",1998,"F13313",113
"7602",1998,"F13315",117
"7603",1998,"F13317",129
"7604",1998,"F13319",127
"7605",1998,"F13321",110
"7606",1998,"F37001",112
"7607",1998,"F37003",112
"7608",1998,"F37005",104
"7609",1998,"F37007",122
"7610",1998,"F37009",103
"7611",1998,"F37011",95
"7612",1998,"F37013",108
"7613",1998,"F37015",113
"7614",1998,"F37017",106
"7615",1998,"F37019",108
"7616",1998,"F37021",91
"7617",1998,"F37023",99
"7618",1998,"F37025",119
"7619",1998,"F37027",102
"7620",1998,"F37029",113
"7621",1998,"F37031",106
"7622",1998,"F37033",120
"7623",1998,"F37035",109
"7624",1998,"F37037",113
"7625",1998,"F37039",110
"7626",1998,"F37041",115
"7627",1998,"F37043",104
"7628",1998,"F37045",105
"7629",1998,"F37047",107
"7630",1998,"F37049",94
"7631",1998,"F37051",118
"7632",1998,"F37053",108
"7633",1998,"F37055",104
"7634",1998,"F37057",113
"7635",1998,"F37059",115
"7636",1998,"F37061",104
"7637",1998,"F37063",118
"7638",1998,"F37065",117
"7639",1998,"F37067",109
"7640",1998,"F37069",113
"7641",1998,"F37071",110
"7642",1998,"F37073",105
"7643",1998,"F37075",106
"7644",1998,"F37077",112
"7645",1998,"F37079",111
"7646",1998,"F37081",113
"7647",1998,"F37083",107
"7648",1998,"F37085",117
"7649",1998,"F37087",95
"7650",1998,"F37089",96
"7651",1998,"F37091",113
"7652",1998,"F37093",115
"7653",1998,"F37095",102
"7654",1998,"F37097",111
"7655",1998,"F37099",82
"7656",1998,"F37101",109
"7657",1998,"F37103",112
"7658",1998,"F37105",125
"7659",1998,"F37107",109
"7660",1998,"F37109",110
"7661",1998,"F37111",105
"7662",1998,"F37113",84
"7663",1998,"F37115",103
"7664",1998,"F37117",111
"7665",1998,"F37119",116
"7666",1998,"F37121",96
"7667",1998,"F37123",112
"7668",1998,"F37125",117
"7669",1998,"F37127",109
"7670",1998,"F37129",114
"7671",1998,"F37131",114
"7672",1998,"F37133",105
"7673",1998,"F37135",111
"7674",1998,"F37137",106
"7675",1998,"F37139",115
"7676",1998,"F37141",103
"7677",1998,"F37143",108
"7678",1998,"F37145",115
"7679",1998,"F37147",111
"7680",1998,"F37149",102
"7681",1998,"F37151",117
"7682",1998,"F37153",124
"7683",1998,"F37155",108
"7684",1998,"F37157",119
"7685",1998,"F37159",119
"7686",1998,"F37161",102
"7687",1998,"F37163",101
"7688",1998,"F37165",119
"7689",1998,"F37167",117
"7690",1998,"F37169",111
"7691",1998,"F37171",107
"7692",1998,"F37173",84
"7693",1998,"F37175",80
"7694",1998,"F37177",103
"7695",1998,"F37179",118
"7696",1998,"F37181",117
"7697",1998,"F37183",119
"7698",1998,"F37185",112
"7699",1998,"F37187",112
"7700",1998,"F37189",98
"7701",1998,"F37191",102
"7702",1998,"F37193",99
"7703",1998,"F37195",119
"7704",1998,"F37197",122
"7705",1998,"F37199",100
"7706",1998,"F45001",119
"7707",1998,"F45003",107
"7708",1998,"F45005",111
"7709",1998,"F45007",106
"7710",1998,"F45009",105
"7711",1998,"F45011",105
"7712",1998,"F45013",101
"7713",1998,"F45015",113
"7714",1998,"F45017",117
"7715",1998,"F45019",102
"7716",1998,"F45021",114
"7717",1998,"F45023",121
"7718",1998,"F45025",117
"7719",1998,"F45027",118
"7720",1998,"F45029",102
"7721",1998,"F45031",125
"7722",1998,"F45033",123
"7723",1998,"F45035",119
"7724",1998,"F45037",124
"7725",1998,"F45039",121
"7726",1998,"F45041",117
"7727",1998,"F45043",119
"7728",1998,"F45045",90
"7729",1998,"F45047",115
"7730",1998,"F45049",109
"7731",1998,"F45051",109
"7732",1998,"F45053",105
"7733",1998,"F45055",123
"7734",1998,"F45057",126
"7735",1998,"F45059",104
"7736",1998,"F45061",121
"7737",1998,"F45063",117
"7738",1998,"F45065",125
"7739",1998,"F45067",110
"7740",1998,"F45069",121
"7741",1998,"F45071",120
"7742",1998,"F45073",103
"7743",1998,"F45075",99
"7744",1998,"F45077",101
"7745",1998,"F45079",113
"7746",1998,"F45081",120
"7747",1998,"F45083",114
"7748",1998,"F45085",115
"7749",1998,"F45087",117
"7750",1998,"F45089",114
"7751",1998,"F45091",116
"7752",1998,"F51001",34
"7753",1998,"F51003",106
"7754",1998,"F51005",102
"7755",1998,"F51007",118
"7756",1998,"F51009",106
"7757",1998,"F51011",112
"7758",1998,"F51013",129
"7759",1998,"F51015",100
"7760",1998,"F51017",93
"7761",1998,"F51019",109
"7762",1998,"F51021",100
"7763",1998,"F51023",104
"7764",1998,"F51025",117
"7765",1998,"F51027",95
"7766",1998,"F51029",101
"7767",1998,"F51031",112
"7768",1998,"F51033",117
"7769",1998,"F51035",104
"7770",1998,"F51036",120
"7771",1998,"F51037",115
"7772",1998,"F51041",119
"7773",1998,"F51043",115
"7774",1998,"F51045",106
"7775",1998,"F51047",110
"7776",1998,"F51049",107
"7777",1998,"F51051",101
"7778",1998,"F51053",111
"7779",1998,"F51057",117
"7780",1998,"F51059",112
"7781",1998,"F51061",104
"7782",1998,"F51063",106
"7783",1998,"F51065",109
"7784",1998,"F51067",108
"7785",1998,"F51069",113
"7786",1998,"F51071",100
"7787",1998,"F51073",111
"7788",1998,"F51075",110
"7789",1998,"F51077",103
"7790",1998,"F51079",112
"7791",1998,"F51081",120
"7792",1998,"F51083",122
"7793",1998,"F51085",116
"7794",1998,"F51087",121
"7795",1998,"F51089",106
"7796",1998,"F51091",104
"7797",1998,"F51093",97
"7798",1998,"F51095",119
"7799",1998,"F51097",118
"7800",1998,"F51099",112
"7801",1998,"F51101",124
"7802",1998,"F51103",109
"7803",1998,"F51105",99
"7804",1998,"F51107",115
"7805",1998,"F51109",118
"7806",1998,"F51111",116
"7807",1998,"F51113",113
"7808",1998,"F51115",112
"7809",1998,"F51117",119
"7810",1998,"F51119",112
"7811",1998,"F51121",108
"7812",1998,"F51125",106
"7813",1998,"F51127",118
"7814",1998,"F51131",29
"7815",1998,"F51133",106
"7816",1998,"F51135",121
"7817",1998,"F51137",116
"7818",1998,"F51139",107
"7819",1998,"F51141",108
"7820",1998,"F51143",114
"7821",1998,"F51145",124
"7822",1998,"F51147",114
"7823",1998,"F51149",117
"7824",1998,"F51153",109
"7825",1998,"F51155",109
"7826",1998,"F51157",100
"7827",1998,"F51159",121
"7828",1998,"F51161",103
"7829",1998,"F51163",107
"7830",1998,"F51165",104
"7831",1998,"F51167",99
"7832",1998,"F51169",101
"7833",1998,"F51171",107
"7834",1998,"F51173",102
"7835",1998,"F51175",107
"7836",1998,"F51177",114
"7837",1998,"F51179",106
"7838",1998,"F51181",115
"7839",1998,"F51183",115
"7840",1998,"F51185",99
"7841",1998,"F51187",92
"7842",1998,"F51191",100
"7843",1998,"F51193",116
"7844",1998,"F51195",102
"7845",1998,"F51197",105
"7846",1998,"F51199",108
"7847",1998,"F51510",125
"7848",1998,"F51520",108
"7849",1998,"F51530",120
"7850",1998,"F51540",117
"7851",1998,"F51550",109
"7852",1998,"F51570",131
"7853",1998,"F51580",122
"7854",1998,"F51590",137
"7855",1998,"F51595",138
"7856",1998,"F51600",131
"7857",1998,"F51610",129
"7858",1998,"F51620",115
"7859",1998,"F51630",134
"7860",1998,"F51640",118
"7861",1998,"F51650",111
"7862",1998,"F51660",128
"7863",1998,"F51670",140
"7864",1998,"F51678",135
"7865",1998,"F51680",115
"7866",1998,"F51683",116
"7867",1998,"F51685",117
"7868",1998,"F51690",134
"7869",1998,"F51700",112
"7870",1998,"F51710",120
"7871",1998,"F51720",106
"7872",1998,"F51730",123
"7873",1998,"F51735",110
"7874",1998,"F51740",112
"7875",1998,"F51750",114
"7876",1998,"F51760",118
"7877",1998,"F51770",109
"7878",1998,"F51775",107
"7879",1998,"F51790",134
"7880",1998,"F51800",104
"7881",1998,"F51810",38
"7882",1998,"F51820",116
"7883",1998,"F51830",132
"7884",1998,"F51840",127
"7885",1999,"F13001",114
"7886",1999,"F13003",101
"7887",1999,"F13005",115
"7888",1999,"F13007",95
"7889",1999,"F13009",122
"7890",1999,"F13011",128
"7891",1999,"F13013",129
"7892",1999,"F13015",104
"7893",1999,"F13017",103
"7894",1999,"F13019",95
"7895",1999,"F13021",120
"7896",1999,"F13023",115
"7897",1999,"F13025",104
"7898",1999,"F13027",95
"7899",1999,"F13029",95
"7900",1999,"F13031",101
"7901",1999,"F13033",112
"7902",1999,"F13035",114
"7903",1999,"F13037",97
"7904",1999,"F13039",99
"7905",1999,"F13043",110
"7906",1999,"F13045",116
"7907",1999,"F13047",136
"7908",1999,"F13049",86
"7909",1999,"F13051",90
"7910",1999,"F13053",114
"7911",1999,"F13055",121
"7912",1999,"F13057",103
"7913",1999,"F13059",128
"7914",1999,"F13061",100
"7915",1999,"F13063",122
"7916",1999,"F13065",98
"7917",1999,"F13067",105
"7918",1999,"F13069",106
"7919",1999,"F13071",99
"7920",1999,"F13073",128
"7921",1999,"F13075",94
"7922",1999,"F13077",112
"7923",1999,"F13079",108
"7924",1999,"F13081",119
"7925",1999,"F13083",114
"7926",1999,"F13085",120
"7927",1999,"F13087",89
"7928",1999,"F13089",110
"7929",1999,"F13091",114
"7930",1999,"F13093",113
"7931",1999,"F13095",96
"7932",1999,"F13097",118
"7933",1999,"F13099",83
"7934",1999,"F13101",96
"7935",1999,"F13103",96
"7936",1999,"F13105",132
"7937",1999,"F13107",116
"7938",1999,"F13109",114
"7939",1999,"F13111",101
"7940",1999,"F13113",116
"7941",1999,"F13115",117
"7942",1999,"F13117",125
"7943",1999,"F13119",126
"7944",1999,"F13121",102
"7945",1999,"F13123",110
"7946",1999,"F13125",131
"7947",1999,"F13127",95
"7948",1999,"F13129",118
"7949",1999,"F13131",98
"7950",1999,"F13133",127
"7951",1999,"F13135",124
"7952",1999,"F13137",117
"7953",1999,"F13139",126
"7954",1999,"F13141",116
"7955",1999,"F13143",117
"7956",1999,"F13145",109
"7957",1999,"F13147",130
"7958",1999,"F13149",112
"7959",1999,"F13151",117
"7960",1999,"F13153",114
"7961",1999,"F13155",102
"7962",1999,"F13157",128
"7963",1999,"F13159",124
"7964",1999,"F13161",104
"7965",1999,"F13163",124
"7966",1999,"F13165",112
"7967",1999,"F13167",119
"7968",1999,"F13169",119
"7969",1999,"F13171",115
"7970",1999,"F13173",95
"7971",1999,"F13175",117
"7972",1999,"F13177",97
"7973",1999,"F13179",91
"7974",1999,"F13181",128
"7975",1999,"F13183",112
"7976",1999,"F13185",88
"7977",1999,"F13187",120
"7978",1999,"F13189",128
"7979",1999,"F13191",92
"7980",1999,"F13193",117
"7981",1999,"F13195",129
"7982",1999,"F13197",115
"7983",1999,"F13199",110
"7984",1999,"F13201",88
"7985",1999,"F13205",103
"7986",1999,"F13207",118
"7987",1999,"F13209",121
"7988",1999,"F13211",123
"7989",1999,"F13213",96
"7990",1999,"F13215",116
"7991",1999,"F13217",122
"7992",1999,"F13219",130
"7993",1999,"F13221",131
"7994",1999,"F13223",119
"7995",1999,"F13225",116
"7996",1999,"F13227",113
"7997",1999,"F13229",105
"7998",1999,"F13231",110
"7999",1999,"F13233",121
"8000",1999,"F13235",117
"8001",1999,"F13237",121
"8002",1999,"F13239",108
"8003",1999,"F13241",109
"8004",1999,"F13243",98
"8005",1999,"F13245",123
"8006",1999,"F13247",121
"8007",1999,"F13249",111
"8008",1999,"F13251",109
"8009",1999,"F13253",91
"8010",1999,"F13255",116
"8011",1999,"F13257",126
"8012",1999,"F13259",115
"8013",1999,"F13261",105
"8014",1999,"F13263",117
"8015",1999,"F13265",129
"8016",1999,"F13267",114
"8017",1999,"F13269",110
"8018",1999,"F13271",102
"8019",1999,"F13273",96
"8020",1999,"F13275",98
"8021",1999,"F13277",107
"8022",1999,"F13279",116
"8023",1999,"F13281",116
"8024",1999,"F13283",119
"8025",1999,"F13285",105
"8026",1999,"F13287",107
"8027",1999,"F13289",117
"8028",1999,"F13291",112
"8029",1999,"F13293",116
"8030",1999,"F13295",116
"8031",1999,"F13297",126
"8032",1999,"F13299",95
"8033",1999,"F13301",131
"8034",1999,"F13303",119
"8035",1999,"F13305",107
"8036",1999,"F13307",110
"8037",1999,"F13309",120
"8038",1999,"F13311",120
"8039",1999,"F13313",103
"8040",1999,"F13315",111
"8041",1999,"F13317",125
"8042",1999,"F13319",124
"8043",1999,"F13321",93
"8044",1999,"F37001",118
"8045",1999,"F37003",112
"8046",1999,"F37005",111
"8047",1999,"F37007",118
"8048",1999,"F37009",107
"8049",1999,"F37011",100
"8050",1999,"F37013",104
"8051",1999,"F37015",100
"8052",1999,"F37017",97
"8053",1999,"F37019",99
"8054",1999,"F37021",106
"8055",1999,"F37023",102
"8056",1999,"F37025",123
"8057",1999,"F37027",105
"8058",1999,"F37029",101
"8059",1999,"F37031",101
"8060",1999,"F37033",119
"8061",1999,"F37035",116
"8062",1999,"F37037",117
"8063",1999,"F37039",94
"8064",1999,"F37041",103
"8065",1999,"F37043",111
"8066",1999,"F37045",102
"8067",1999,"F37047",100
"8068",1999,"F37049",97
"8069",1999,"F37051",103
"8070",1999,"F37053",97
"8071",1999,"F37055",97
"8072",1999,"F37057",118
"8073",1999,"F37059",118
"8074",1999,"F37061",98
"8075",1999,"F37063",119
"8076",1999,"F37065",112
"8077",1999,"F37067",117
"8078",1999,"F37069",119
"8079",1999,"F37071",116
"8080",1999,"F37073",98
"8081",1999,"F37075",102
"8082",1999,"F37077",120
"8083",1999,"F37079",107
"8084",1999,"F37081",113
"8085",1999,"F37083",103
"8086",1999,"F37085",115
"8087",1999,"F37087",104
"8088",1999,"F37089",105
"8089",1999,"F37091",103
"8090",1999,"F37093",103
"8091",1999,"F37095",93
"8092",1999,"F37097",110
"8093",1999,"F37099",104
"8094",1999,"F37101",111
"8095",1999,"F37103",104
"8096",1999,"F37105",120
"8097",1999,"F37107",107
"8098",1999,"F37109",116
"8099",1999,"F37111",97
"8100",1999,"F37113",95
"8101",1999,"F37115",111
"8102",1999,"F37117",100
"8103",1999,"F37119",117
"8104",1999,"F37121",103
"8105",1999,"F37123",115
"8106",1999,"F37125",115
"8107",1999,"F37127",112
"8108",1999,"F37129",109
"8109",1999,"F37131",110
"8110",1999,"F37133",96
"8111",1999,"F37135",116
"8112",1999,"F37137",102
"8113",1999,"F37139",102
"8114",1999,"F37141",103
"8115",1999,"F37143",97
"8116",1999,"F37145",121
"8117",1999,"F37147",101
"8118",1999,"F37149",116
"8119",1999,"F37151",112
"8120",1999,"F37153",115
"8121",1999,"F37155",95
"8122",1999,"F37157",115
"8123",1999,"F37159",122
"8124",1999,"F37161",98
"8125",1999,"F37163",91
"8126",1999,"F37165",111
"8127",1999,"F37167",123
"8128",1999,"F37169",115
"8129",1999,"F37171",113
"8130",1999,"F37173",95
"8131",1999,"F37175",98
"8132",1999,"F37177",97
"8133",1999,"F37179",122
"8134",1999,"F37181",132
"8135",1999,"F37183",120
"8136",1999,"F37185",120
"8137",1999,"F37187",105
"8138",1999,"F37189",100
"8139",1999,"F37191",101
"8140",1999,"F37193",90
"8141",1999,"F37195",115
"8142",1999,"F37197",118
"8143",1999,"F37199",99
"8144",1999,"F45001",113
"8145",1999,"F45003",101
"8146",1999,"F45005",112
"8147",1999,"F45007",116
"8148",1999,"F45009",99
"8149",1999,"F45011",103
"8150",1999,"F45013",96
"8151",1999,"F45015",75
"8152",1999,"F45017",106
"8153",1999,"F45019",79
"8154",1999,"F45021",117
"8155",1999,"F45023",122
"8156",1999,"F45025",112
"8157",1999,"F45027",98
"8158",1999,"F45029",86
"8159",1999,"F45031",113
"8160",1999,"F45033",110
"8161",1999,"F45035",90
"8162",1999,"F45037",121
"8163",1999,"F45039",112
"8164",1999,"F45041",104
"8165",1999,"F45043",99
"8166",1999,"F45045",93
"8167",1999,"F45047",111
"8168",1999,"F45049",100
"8169",1999,"F45051",98
"8170",1999,"F45053",95
"8171",1999,"F45055",117
"8172",1999,"F45057",123
"8173",1999,"F45059",107
"8174",1999,"F45061",112
"8175",1999,"F45063",118
"8176",1999,"F45065",124
"8177",1999,"F45067",96
"8178",1999,"F45069",109
"8179",1999,"F45071",119
"8180",1999,"F45073",107
"8181",1999,"F45075",84
"8182",1999,"F45077",103
"8183",1999,"F45079",112
"8184",1999,"F45081",124
"8185",1999,"F45083",111
"8186",1999,"F45085",109
"8187",1999,"F45087",123
"8188",1999,"F45089",99
"8189",1999,"F45091",115
"8190",1999,"F51001",41
"8191",1999,"F51003",108
"8192",1999,"F51005",113
"8193",1999,"F51007",123
"8194",1999,"F51009",104
"8195",1999,"F51011",105
"8196",1999,"F51013",127
"8197",1999,"F51015",107
"8198",1999,"F51017",120
"8199",1999,"F51019",114
"8200",1999,"F51021",105
"8201",1999,"F51023",113
"8202",1999,"F51025",119
"8203",1999,"F51027",103
"8204",1999,"F51029",93
"8205",1999,"F51031",114
"8206",1999,"F51033",113
"8207",1999,"F51035",108
"8208",1999,"F51036",116
"8209",1999,"F51037",117
"8210",1999,"F51041",118
"8211",1999,"F51043",117
"8212",1999,"F51045",108
"8213",1999,"F51047",106
"8214",1999,"F51049",104
"8215",1999,"F51051",117
"8216",1999,"F51053",113
"8217",1999,"F51057",117
"8218",1999,"F51059",107
"8219",1999,"F51061",97
"8220",1999,"F51063",112
"8221",1999,"F51065",104
"8222",1999,"F51067",110
"8223",1999,"F51069",121
"8224",1999,"F51071",110
"8225",1999,"F51073",103
"8226",1999,"F51075",106
"8227",1999,"F51077",106
"8228",1999,"F51079",112
"8229",1999,"F51081",119
"8230",1999,"F51083",116
"8231",1999,"F51085",110
"8232",1999,"F51087",115
"8233",1999,"F51089",115
"8234",1999,"F51091",120
"8235",1999,"F51093",94
"8236",1999,"F51095",118
"8237",1999,"F51097",121
"8238",1999,"F51099",112
"8239",1999,"F51101",120
"8240",1999,"F51103",105
"8241",1999,"F51105",115
"8242",1999,"F51107",110
"8243",1999,"F51109",111
"8244",1999,"F51111",122
"8245",1999,"F51113",111
"8246",1999,"F51115",104
"8247",1999,"F51117",127
"8248",1999,"F51119",106
"8249",1999,"F51121",116
"8250",1999,"F51125",105
"8251",1999,"F51127",120
"8252",1999,"F51131",36
"8253",1999,"F51133",105
"8254",1999,"F51135",123
"8255",1999,"F51137",108
"8256",1999,"F51139",113
"8257",1999,"F51141",111
"8258",1999,"F51143",116
"8259",1999,"F51145",115
"8260",1999,"F51147",112
"8261",1999,"F51149",118
"8262",1999,"F51153",108
"8263",1999,"F51155",114
"8264",1999,"F51157",101
"8265",1999,"F51159",120
"8266",1999,"F51161",115
"8267",1999,"F51163",115
"8268",1999,"F51165",109
"8269",1999,"F51167",108
"8270",1999,"F51169",108
"8271",1999,"F51171",117
"8272",1999,"F51173",101
"8273",1999,"F51175",105
"8274",1999,"F51177",107
"8275",1999,"F51179",108
"8276",1999,"F51181",112
"8277",1999,"F51183",114
"8278",1999,"F51185",110
"8279",1999,"F51187",97
"8280",1999,"F51191",102
"8281",1999,"F51193",113
"8282",1999,"F51195",119
"8283",1999,"F51197",107
"8284",1999,"F51199",103
"8285",1999,"F51510",121
"8286",1999,"F51520",113
"8287",1999,"F51530",126
"8288",1999,"F51540",124
"8289",1999,"F51550",92
"8290",1999,"F51570",126
"8291",1999,"F51580",132
"8292",1999,"F51590",127
"8293",1999,"F51595",141
"8294",1999,"F51600",129
"8295",1999,"F51610",129
"8296",1999,"F51620",113
"8297",1999,"F51630",128
"8298",1999,"F51640",123
"8299",1999,"F51650",100
"8300",1999,"F51660",137
"8301",1999,"F51670",132
"8302",1999,"F51678",130
"8303",1999,"F51680",128
"8304",1999,"F51683",112
"8305",1999,"F51685",112
"8306",1999,"F51690",133
"8307",1999,"F51700",97
"8308",1999,"F51710",105
"8309",1999,"F51720",124
"8310",1999,"F51730",125
"8311",1999,"F51735",101
"8312",1999,"F51740",96
"8313",1999,"F51750",124
"8314",1999,"F51760",118
"8315",1999,"F51770",119
"8316",1999,"F51775",120
"8317",1999,"F51790",138
"8318",1999,"F51800",93
"8319",1999,"F51810",35
"8320",1999,"F51820",117
"8321",1999,"F51830",136
"8322",1999,"F51840",130
"8323",2000,"F13001",111
"8324",2000,"F13003",109
"8325",2000,"F13005",109
"8326",2000,"F13007",114
"8327",2000,"F13009",129
"8328",2000,"F13011",124
"8329",2000,"F13013",132
"8330",2000,"F13015",110
"8331",2000,"F13017",118
"8332",2000,"F13019",117
"8333",2000,"F13021",116
"8334",2000,"F13023",114
"8335",2000,"F13025",96
"8336",2000,"F13027",120
"8337",2000,"F13029",108
"8338",2000,"F13031",108
"8339",2000,"F13033",111
"8340",2000,"F13035",122
"8341",2000,"F13037",119
"8342",2000,"F13039",95
"8343",2000,"F13043",114
"8344",2000,"F13045",124
"8345",2000,"F13047",129
"8346",2000,"F13049",93
"8347",2000,"F13051",103
"8348",2000,"F13053",115
"8349",2000,"F13055",117
"8350",2000,"F13057",110
"8351",2000,"F13059",126
"8352",2000,"F13061",119
"8353",2000,"F13063",123
"8354",2000,"F13065",102
"8355",2000,"F13067",114
"8356",2000,"F13069",110
"8357",2000,"F13071",120
"8358",2000,"F13073",127
"8359",2000,"F13075",118
"8360",2000,"F13077",121
"8361",2000,"F13079",117
"8362",2000,"F13081",126
"8363",2000,"F13083",113
"8364",2000,"F13085",115
"8365",2000,"F13087",114
"8366",2000,"F13089",111
"8367",2000,"F13091",111
"8368",2000,"F13093",118
"8369",2000,"F13095",120
"8370",2000,"F13097",120
"8371",2000,"F13099",117
"8372",2000,"F13101",112
"8373",2000,"F13103",109
"8374",2000,"F13105",121
"8375",2000,"F13107",114
"8376",2000,"F13109",113
"8377",2000,"F13111",106
"8378",2000,"F13113",125
"8379",2000,"F13115",120
"8380",2000,"F13117",125
"8381",2000,"F13119",124
"8382",2000,"F13121",109
"8383",2000,"F13123",117
"8384",2000,"F13125",133
"8385",2000,"F13127",101
"8386",2000,"F13129",122
"8387",2000,"F13131",116
"8388",2000,"F13133",120
"8389",2000,"F13135",118
"8390",2000,"F13137",108
"8391",2000,"F13139",117
"8392",2000,"F13141",117
"8393",2000,"F13143",124
"8394",2000,"F13145",118
"8395",2000,"F13147",125
"8396",2000,"F13149",131
"8397",2000,"F13151",124
"8398",2000,"F13153",114
"8399",2000,"F13155",115
"8400",2000,"F13157",127
"8401",2000,"F13159",126
"8402",2000,"F13161",116
"8403",2000,"F13163",126
"8404",2000,"F13165",111
"8405",2000,"F13167",110
"8406",2000,"F13169",117
