"","Year","County","NumDays"
"2010",1987,"F37041",22
"2011",1987,"F37043",30
"2012",1987,"F37045",31
"2013",1987,"F37047",25
"2014",1987,"F37049",26
"2015",1987,"F37051",25
"2016",1987,"F37053",24
"2017",1987,"F37055",29
"2018",1987,"F37057",31
"2019",1987,"F37059",32
"2020",1987,"F37061",26
"2021",1987,"F37063",32
"2022",1987,"F37065",28
"2023",1987,"F37067",30
"2024",1987,"F37069",28
"2025",1987,"F37071",30
"2026",1987,"F37073",28
"2027",1987,"F37075",29
"2028",1987,"F37077",30
"2029",1987,"F37079",27
"2030",1987,"F37081",30
"2031",1987,"F37083",30
"2032",1987,"F37085",28
"2033",1987,"F37087",25
"2034",1987,"F37089",24
"2035",1987,"F37091",27
"2036",1987,"F37093",22
"2037",1987,"F37095",24
"2038",1987,"F37097",30
"2039",1987,"F37099",28
"2040",1987,"F37101",29
"2041",1987,"F37103",26
"2042",1987,"F37105",28
"2043",1987,"F37107",26
"2044",1987,"F37109",30
"2045",1987,"F37111",21
"2046",1987,"F37113",29
"2047",1987,"F37115",22
"2048",1987,"F37117",25
"2049",1987,"F37119",28
"2050",1987,"F37121",27
"2051",1987,"F37123",27
"2052",1987,"F37125",24
"2053",1987,"F37127",27
"2054",1987,"F37129",26
"2055",1987,"F37131",32
"2056",1987,"F37133",26
"2057",1987,"F37135",31
"2058",1987,"F37137",23
"2059",1987,"F37139",27
"2060",1987,"F37141",24
"2061",1987,"F37143",26
"2062",1987,"F37145",29
"2063",1987,"F37147",25
"2064",1987,"F37149",26
"2065",1987,"F37151",31
"2066",1987,"F37153",24
"2067",1987,"F37155",22
"2068",1987,"F37157",28
"2069",1987,"F37159",30
"2070",1987,"F37161",25
"2071",1987,"F37163",27
"2072",1987,"F37165",22
"2073",1987,"F37167",27
"2074",1987,"F37169",27
"2075",1987,"F37171",29
"2076",1987,"F37173",32
"2077",1987,"F37175",24
"2078",1987,"F37177",24
"2079",1987,"F37179",25
"2080",1987,"F37181",28
"2081",1987,"F37183",29
"2082",1987,"F37185",28
"2083",1987,"F37187",22
"2084",1987,"F37189",29
"2085",1987,"F37191",28
"2086",1987,"F37193",28
"2087",1987,"F37195",30
"2088",1987,"F37197",30
"2089",1987,"F37199",26
"2090",1987,"F45001",33
"2091",1987,"F45003",25
"2092",1987,"F45005",29
"2093",1987,"F45007",28
"2094",1987,"F45009",27
"2095",1987,"F45011",23
"2096",1987,"F45013",25
"2097",1987,"F45015",27
"2098",1987,"F45017",29
"2099",1987,"F45019",24
"2100",1987,"F45021",30
"2101",1987,"F45023",30
"2102",1987,"F45025",24
"2103",1987,"F45027",31
"2104",1987,"F45029",26
"2105",1987,"F45031",27
"2106",1987,"F45033",27
"2107",1987,"F45035",27
"2108",1987,"F45037",24
"2109",1987,"F45039",30
"2110",1987,"F45041",30
"2111",1987,"F45043",29
"2112",1987,"F45045",28
"2113",1987,"F45047",34
"2114",1987,"F45049",27
"2115",1987,"F45051",25
"2116",1987,"F45053",27
"2117",1987,"F45055",23
"2118",1987,"F45057",24
"2119",1987,"F45059",32
"2120",1987,"F45061",27
"2121",1987,"F45063",30
"2122",1987,"F45065",27
"2123",1987,"F45067",28
"2124",1987,"F45069",23
"2125",1987,"F45071",30
"2126",1987,"F45073",22
"2127",1987,"F45075",29
"2128",1987,"F45077",23
"2129",1987,"F45079",25
"2130",1987,"F45081",29
"2131",1987,"F45083",30
"2132",1987,"F45085",30
"2133",1987,"F45087",31
"2134",1987,"F45089",30
"2135",1987,"F45091",30
"2136",1988,"F13001",17
"2137",1988,"F13003",18
"2138",1988,"F13005",21
"2139",1988,"F13007",11
"2140",1988,"F13009",11
"2141",1988,"F13011",28
"2142",1988,"F13013",24
"2143",1988,"F13015",30
"2144",1988,"F13017",16
"2145",1988,"F13019",18
"2146",1988,"F13021",11
"2147",1988,"F13023",12
"2148",1988,"F13025",22
"2149",1988,"F13027",18
"2150",1988,"F13029",20
"2151",1988,"F13031",19
"2152",1988,"F13033",20
"2153",1988,"F13035",14
"2154",1988,"F13037",10
"2155",1988,"F13039",20
"2156",1988,"F13043",17
"2157",1988,"F13045",20
"2158",1988,"F13047",36
"2159",1988,"F13049",20
"2160",1988,"F13051",18
"2161",1988,"F13053",10
"2162",1988,"F13055",29
"2163",1988,"F13057",32
"2164",1988,"F13059",20
"2165",1988,"F13061",10
"2166",1988,"F13063",18
"2167",1988,"F13065",21
"2168",1988,"F13067",32
"2169",1988,"F13069",17
"2170",1988,"F13071",16
"2171",1988,"F13073",18
"2172",1988,"F13075",17
"2173",1988,"F13077",17
"2174",1988,"F13079",9
"2175",1988,"F13081",11
"2176",1988,"F13083",33
"2177",1988,"F13085",28
"2178",1988,"F13087",8
"2179",1988,"F13089",24
"2180",1988,"F13091",11
"2181",1988,"F13093",10
"2182",1988,"F13095",13
"2183",1988,"F13097",27
"2184",1988,"F13099",9
"2185",1988,"F13101",17
"2186",1988,"F13103",21
"2187",1988,"F13105",24
"2188",1988,"F13107",17
"2189",1988,"F13109",15
"2190",1988,"F13111",33
"2191",1988,"F13113",16
"2192",1988,"F13115",27
"2193",1988,"F13117",31
"2194",1988,"F13119",25
"2195",1988,"F13121",27
"2196",1988,"F13123",34
"2197",1988,"F13125",18
"2198",1988,"F13127",21
"2199",1988,"F13129",33
"2200",1988,"F13131",15
"2201",1988,"F13133",14
"2202",1988,"F13135",28
"2203",1988,"F13137",28
"2204",1988,"F13139",31
"2205",1988,"F13141",17
"2206",1988,"F13143",23
"2207",1988,"F13145",9
"2208",1988,"F13147",27
"2209",1988,"F13149",18
"2210",1988,"F13151",16
"2211",1988,"F13153",12
"2212",1988,"F13155",17
"2213",1988,"F13157",26
"2214",1988,"F13159",15
"2215",1988,"F13161",17
"2216",1988,"F13163",18
"2217",1988,"F13165",19
"2218",1988,"F13167",13
"2219",1988,"F13169",11
"2220",1988,"F13171",13
"2221",1988,"F13173",17
"2222",1988,"F13175",16
"2223",1988,"F13177",12
"2224",1988,"F13179",20
"2225",1988,"F13181",19
"2226",1988,"F13183",19
"2227",1988,"F13185",18
"2228",1988,"F13187",32
"2229",1988,"F13189",17
"2230",1988,"F13191",21
"2231",1988,"F13193",10
"2232",1988,"F13195",20
"2233",1988,"F13197",9
"2234",1988,"F13199",14
"2235",1988,"F13201",8
"2236",1988,"F13205",14
"2237",1988,"F13207",12
"2238",1988,"F13209",15
"2239",1988,"F13211",16
"2240",1988,"F13213",35
"2241",1988,"F13215",9
"2242",1988,"F13217",17
"2243",1988,"F13219",19
"2244",1988,"F13221",17
"2245",1988,"F13223",31
"2246",1988,"F13225",10
"2247",1988,"F13227",31
"2248",1988,"F13229",25
"2249",1988,"F13231",14
"2250",1988,"F13233",27
"2251",1988,"F13235",12
"2252",1988,"F13237",15
"2253",1988,"F13239",9
"2254",1988,"F13241",27
"2255",1988,"F13243",10
"2256",1988,"F13245",21
"2257",1988,"F13247",20
"2258",1988,"F13249",11
"2259",1988,"F13251",20
"2260",1988,"F13253",7
"2261",1988,"F13255",16
"2262",1988,"F13257",25
"2263",1988,"F13259",8
"2264",1988,"F13261",11
"2265",1988,"F13263",8
"2266",1988,"F13265",15
"2267",1988,"F13267",18
"2268",1988,"F13269",8
"2269",1988,"F13271",16
"2270",1988,"F13273",11
"2271",1988,"F13275",15
"2272",1988,"F13277",19
"2273",1988,"F13279",17
"2274",1988,"F13281",28
"2275",1988,"F13283",14
"2276",1988,"F13285",12
"2277",1988,"F13287",15
"2278",1988,"F13289",11
"2279",1988,"F13291",30
"2280",1988,"F13293",10
"2281",1988,"F13295",36
"2282",1988,"F13297",20
"2283",1988,"F13299",24
"2284",1988,"F13301",19
"2285",1988,"F13303",14
"2286",1988,"F13305",21
"2287",1988,"F13307",10
"2288",1988,"F13309",14
"2289",1988,"F13311",34
"2290",1988,"F13313",38
"2291",1988,"F13315",12
"2292",1988,"F13317",17
"2293",1988,"F13319",12
"2294",1988,"F13321",13
"2295",1988,"F37001",33
"2296",1988,"F37003",30
"2297",1988,"F37005",34
"2298",1988,"F37007",22
"2299",1988,"F37009",36
"2300",1988,"F37011",38
"2301",1988,"F37013",19
"2302",1988,"F37015",21
"2303",1988,"F37017",15
"2304",1988,"F37019",12
"2305",1988,"F37021",28
"2306",1988,"F37023",32
"2307",1988,"F37025",23
"2308",1988,"F37027",33
"2309",1988,"F37029",22
"2310",1988,"F37031",23
"2311",1988,"F37033",31
"2312",1988,"F37035",27
"2313",1988,"F37037",29
"2314",1988,"F37039",29
"2315",1988,"F37041",22
"2316",1988,"F37043",29
"2317",1988,"F37045",29
"2318",1988,"F37047",17
"2319",1988,"F37049",21
"2320",1988,"F37051",19
"2321",1988,"F37053",19
"2322",1988,"F37055",21
"2323",1988,"F37057",31
"2324",1988,"F37059",34
"2325",1988,"F37061",19
"2326",1988,"F37063",24
"2327",1988,"F37065",21
"2328",1988,"F37067",36
"2329",1988,"F37069",19
"2330",1988,"F37071",24
"2331",1988,"F37073",24
"2332",1988,"F37075",29
"2333",1988,"F37077",27
"2334",1988,"F37079",19
"2335",1988,"F37081",33
"2336",1988,"F37083",24
"2337",1988,"F37085",24
"2338",1988,"F37087",25
"2339",1988,"F37089",27
"2340",1988,"F37091",26
"2341",1988,"F37093",22
"2342",1988,"F37095",22
"2343",1988,"F37097",29
"2344",1988,"F37099",23
"2345",1988,"F37101",20
"2346",1988,"F37103",20
"2347",1988,"F37105",27
"2348",1988,"F37107",21
"2349",1988,"F37109",26
"2350",1988,"F37111",28
"2351",1988,"F37113",27
"2352",1988,"F37115",25
"2353",1988,"F37117",20
"2354",1988,"F37119",20
"2355",1988,"F37121",32
"2356",1988,"F37123",29
"2357",1988,"F37125",29
"2358",1988,"F37127",19
"2359",1988,"F37129",12
"2360",1988,"F37131",27
"2361",1988,"F37133",18
"2362",1988,"F37135",31
"2363",1988,"F37137",22
"2364",1988,"F37139",23
"2365",1988,"F37141",11
"2366",1988,"F37143",22
"2367",1988,"F37145",30
"2368",1988,"F37147",19
"2369",1988,"F37149",31
"2370",1988,"F37151",30
"2371",1988,"F37153",21
"2372",1988,"F37155",16
"2373",1988,"F37157",31
"2374",1988,"F37159",27
"2375",1988,"F37161",32
"2376",1988,"F37163",20
"2377",1988,"F37165",25
"2378",1988,"F37167",24
"2379",1988,"F37169",30
"2380",1988,"F37171",35
"2381",1988,"F37173",24
"2382",1988,"F37175",25
"2383",1988,"F37177",20
"2384",1988,"F37179",18
"2385",1988,"F37181",23
"2386",1988,"F37183",23
"2387",1988,"F37185",23
"2388",1988,"F37187",21
"2389",1988,"F37189",38
"2390",1988,"F37191",22
"2391",1988,"F37193",35
"2392",1988,"F37195",25
"2393",1988,"F37197",36
"2394",1988,"F37199",28
"2395",1988,"F45001",24
"2396",1988,"F45003",22
"2397",1988,"F45005",21
"2398",1988,"F45007",24
"2399",1988,"F45009",21
"2400",1988,"F45011",19
"2401",1988,"F45013",16
"2402",1988,"F45015",21
"2403",1988,"F45017",19
"2404",1988,"F45019",18
"2405",1988,"F45021",25
"2406",1988,"F45023",20
"2407",1988,"F45025",17
"2408",1988,"F45027",21
"2409",1988,"F45029",21
"2410",1988,"F45031",20
"2411",1988,"F45033",16
"2412",1988,"F45035",22
"2413",1988,"F45037",21
"2414",1988,"F45039",20
"2415",1988,"F45041",18
"2416",1988,"F45043",21
"2417",1988,"F45045",29
"2418",1988,"F45047",23
"2419",1988,"F45049",21
"2420",1988,"F45051",19
"2421",1988,"F45053",22
"2422",1988,"F45055",16
"2423",1988,"F45057",15
"2424",1988,"F45059",27
"2425",1988,"F45061",20
"2426",1988,"F45063",20
"2427",1988,"F45065",22
"2428",1988,"F45067",20
"2429",1988,"F45069",17
"2430",1988,"F45071",24
"2431",1988,"F45073",24
"2432",1988,"F45075",21
"2433",1988,"F45077",25
"2434",1988,"F45079",18
"2435",1988,"F45081",27
"2436",1988,"F45083",27
"2437",1988,"F45085",21
"2438",1988,"F45087",22
"2439",1988,"F45089",22
"2440",1988,"F45091",21
"2441",1989,"F13001",7
"2442",1989,"F13003",18
"2443",1989,"F13005",12
"2444",1989,"F13007",11
"2445",1989,"F13009",5
"2446",1989,"F13011",5
"2447",1989,"F13013",2
"2448",1989,"F13015",0
"2449",1989,"F13017",10
"2450",1989,"F13019",12
"2451",1989,"F13021",6
"2452",1989,"F13023",8
"2453",1989,"F13025",14
"2454",1989,"F13027",12
"2455",1989,"F13029",7
"2456",1989,"F13031",4
"2457",1989,"F13033",2
"2458",1989,"F13035",4
"2459",1989,"F13037",9
"2460",1989,"F13039",17
"2461",1989,"F13043",4
"2462",1989,"F13045",1
"2463",1989,"F13047",0
"2464",1989,"F13049",17
"2465",1989,"F13051",10
"2466",1989,"F13053",4
"2467",1989,"F13055",0
"2468",1989,"F13057",3
"2469",1989,"F13059",2
"2470",1989,"F13061",7
"2471",1989,"F13063",2
"2472",1989,"F13065",18
"2473",1989,"F13067",3
"2474",1989,"F13069",16
"2475",1989,"F13071",10
"2476",1989,"F13073",5
"2477",1989,"F13075",10
"2478",1989,"F13077",2
"2479",1989,"F13079",6
"2480",1989,"F13081",8
"2481",1989,"F13083",0
"2482",1989,"F13085",4
"2483",1989,"F13087",10
"2484",1989,"F13089",2
"2485",1989,"F13091",12
"2486",1989,"F13093",8
"2487",1989,"F13095",12
"2488",1989,"F13097",2
"2489",1989,"F13099",11
"2490",1989,"F13101",16
"2491",1989,"F13103",6
"2492",1989,"F13105",6
"2493",1989,"F13107",5
"2494",1989,"F13109",3
"2495",1989,"F13111",5
"2496",1989,"F13113",3
"2497",1989,"F13115",0
"2498",1989,"F13117",4
"2499",1989,"F13119",3
"2500",1989,"F13121",3
"2501",1989,"F13123",5
"2502",1989,"F13125",3
"2503",1989,"F13127",18
"2504",1989,"F13129",1
"2505",1989,"F13131",14
"2506",1989,"F13133",4
"2507",1989,"F13135",2
"2508",1989,"F13137",6
"2509",1989,"F13139",5
"2510",1989,"F13141",4
"2511",1989,"F13143",0
"2512",1989,"F13145",3
"2513",1989,"F13147",7
"2514",1989,"F13149",1
"2515",1989,"F13151",0
"2516",1989,"F13153",6
"2517",1989,"F13155",10
"2518",1989,"F13157",4
"2519",1989,"F13159",3
"2520",1989,"F13161",8
"2521",1989,"F13163",3
"2522",1989,"F13165",5
"2523",1989,"F13167",5
"2524",1989,"F13169",4
"2525",1989,"F13171",4
"2526",1989,"F13173",15
"2527",1989,"F13175",8
"2528",1989,"F13177",10
"2529",1989,"F13179",10
"2530",1989,"F13181",4
"2531",1989,"F13183",8
"2532",1989,"F13185",14
"2533",1989,"F13187",10
"2534",1989,"F13189",4
"2535",1989,"F13191",13
"2536",1989,"F13193",8
"2537",1989,"F13195",3
"2538",1989,"F13197",5
"2539",1989,"F13199",3
"2540",1989,"F13201",9
"2541",1989,"F13205",11
"2542",1989,"F13207",4
"2543",1989,"F13209",6
"2544",1989,"F13211",3
"2545",1989,"F13213",5
"2546",1989,"F13215",3
"2547",1989,"F13217",1
"2548",1989,"F13219",2
"2549",1989,"F13221",4
"2550",1989,"F13223",0
"2551",1989,"F13225",6
"2552",1989,"F13227",2
"2553",1989,"F13229",10
"2554",1989,"F13231",4
"2555",1989,"F13233",0
"2556",1989,"F13235",10
"2557",1989,"F13237",3
"2558",1989,"F13239",3
"2559",1989,"F13241",6
"2560",1989,"F13243",6
"2561",1989,"F13245",5
"2562",1989,"F13247",1
"2563",1989,"F13249",5
"2564",1989,"F13251",4
"2565",1989,"F13253",8
"2566",1989,"F13255",3
"2567",1989,"F13257",4
"2568",1989,"F13259",3
"2569",1989,"F13261",7
"2570",1989,"F13263",5
"2571",1989,"F13265",4
"2572",1989,"F13267",4
"2573",1989,"F13269",6
"2574",1989,"F13271",9
"2575",1989,"F13273",6
"2576",1989,"F13275",11
"2577",1989,"F13277",9
"2578",1989,"F13279",4
"2579",1989,"F13281",6
"2580",1989,"F13283",6
"2581",1989,"F13285",3
"2582",1989,"F13287",10
"2583",1989,"F13289",6
"2584",1989,"F13291",6
"2585",1989,"F13293",3
"2586",1989,"F13295",0
"2587",1989,"F13297",1
"2588",1989,"F13299",14
"2589",1989,"F13301",2
"2590",1989,"F13303",5
"2591",1989,"F13305",13
"2592",1989,"F13307",6
"2593",1989,"F13309",7
"2594",1989,"F13311",7
"2595",1989,"F13313",4
"2596",1989,"F13315",9
"2597",1989,"F13317",3
"2598",1989,"F13319",5
"2599",1989,"F13321",9
"2600",1989,"F37001",14
"2601",1989,"F37003",10
"2602",1989,"F37005",7
"2603",1989,"F37007",8
"2604",1989,"F37009",10
"2605",1989,"F37011",11
"2606",1989,"F37013",15
"2607",1989,"F37015",11
"2608",1989,"F37017",10
"2609",1989,"F37019",13
"2610",1989,"F37021",3
"2611",1989,"F37023",6
"2612",1989,"F37025",9
"2613",1989,"F37027",7
"2614",1989,"F37029",12
"2615",1989,"F37031",20
"2616",1989,"F37033",13
"2617",1989,"F37035",8
"2618",1989,"F37037",10
"2619",1989,"F37039",3
"2620",1989,"F37041",13
"2621",1989,"F37043",5
"2622",1989,"F37045",8
"2623",1989,"F37047",11
"2624",1989,"F37049",17
"2625",1989,"F37051",11
"2626",1989,"F37053",13
"2627",1989,"F37055",16
"2628",1989,"F37057",9
"2629",1989,"F37059",9
"2630",1989,"F37061",14
"2631",1989,"F37063",13
"2632",1989,"F37065",14
"2633",1989,"F37067",11
"2634",1989,"F37069",13
"2635",1989,"F37071",8
"2636",1989,"F37073",13
"2637",1989,"F37075",1
"2638",1989,"F37077",12
"2639",1989,"F37079",15
"2640",1989,"F37081",13
"2641",1989,"F37083",13
"2642",1989,"F37085",9
"2643",1989,"F37087",4
"2644",1989,"F37089",2
"2645",1989,"F37091",16
"2646",1989,"F37093",10
"2647",1989,"F37095",17
"2648",1989,"F37097",9
"2649",1989,"F37099",4
"2650",1989,"F37101",13
"2651",1989,"F37103",16
"2652",1989,"F37105",9
"2653",1989,"F37107",15
"2654",1989,"F37109",8
"2655",1989,"F37111",7
"2656",1989,"F37113",4
"2657",1989,"F37115",0
"2658",1989,"F37117",11
"2659",1989,"F37119",8
"2660",1989,"F37121",6
"2661",1989,"F37123",9
"2662",1989,"F37125",9
"2663",1989,"F37127",12
"2664",1989,"F37129",13
"2665",1989,"F37131",17
"2666",1989,"F37133",14
"2667",1989,"F37135",14
"2668",1989,"F37137",16
"2669",1989,"F37139",13
"2670",1989,"F37141",13
"2671",1989,"F37143",13
"2672",1989,"F37145",13
"2673",1989,"F37147",16
"2674",1989,"F37149",4
"2675",1989,"F37151",10
"2676",1989,"F37153",8
"2677",1989,"F37155",12
"2678",1989,"F37157",9
"2679",1989,"F37159",9
"2680",1989,"F37161",7
"2681",1989,"F37163",11
"2682",1989,"F37165",9
"2683",1989,"F37167",9
"2684",1989,"F37169",6
"2685",1989,"F37171",8
"2686",1989,"F37173",6
"2687",1989,"F37175",3
"2688",1989,"F37177",14
"2689",1989,"F37179",8
"2690",1989,"F37181",13
"2691",1989,"F37183",11
"2692",1989,"F37185",11
"2693",1989,"F37187",14
"2694",1989,"F37189",8
"2695",1989,"F37191",13
"2696",1989,"F37193",8
"2697",1989,"F37195",15
"2698",1989,"F37197",12
"2699",1989,"F37199",8
"2700",1989,"F45001",5
"2701",1989,"F45003",5
"2702",1989,"F45005",8
"2703",1989,"F45007",5
"2704",1989,"F45009",7
"2705",1989,"F45011",5
"2706",1989,"F45013",12
"2707",1989,"F45015",13
"2708",1989,"F45017",6
"2709",1989,"F45019",9
"2710",1989,"F45021",6
"2711",1989,"F45023",6
"2712",1989,"F45025",7
"2713",1989,"F45027",10
"2714",1989,"F45029",10
"2715",1989,"F45031",10
"2716",1989,"F45033",9
"2717",1989,"F45035",11
"2718",1989,"F45037",4
"2719",1989,"F45039",7
"2720",1989,"F45041",10
"2721",1989,"F45043",13
"2722",1989,"F45045",6
"2723",1989,"F45047",6
"2724",1989,"F45049",8
"2725",1989,"F45051",14
"2726",1989,"F45053",9
"2727",1989,"F45055",2
"2728",1989,"F45057",2
"2729",1989,"F45059",6
"2730",1989,"F45061",8
"2731",1989,"F45063",6
"2732",1989,"F45065",3
"2733",1989,"F45067",10
"2734",1989,"F45069",8
"2735",1989,"F45071",5
"2736",1989,"F45073",6
"2737",1989,"F45075",8
"2738",1989,"F45077",4
"2739",1989,"F45079",7
"2740",1989,"F45081",6
"2741",1989,"F45083",7
"2742",1989,"F45085",9
"2743",1989,"F45087",6
"2744",1989,"F45089",10
"2745",1989,"F45091",7
"2746",1990,"F13001",37
"2747",1990,"F13003",44
"2748",1990,"F13005",39
"2749",1990,"F13007",52
"2750",1990,"F13009",31
"2751",1990,"F13011",25
"2752",1990,"F13013",26
"2753",1990,"F13015",28
"2754",1990,"F13017",43
"2755",1990,"F13019",44
"2756",1990,"F13021",30
"2757",1990,"F13023",34
"2758",1990,"F13025",33
"2759",1990,"F13027",44
"2760",1990,"F13029",28
"2761",1990,"F13031",27
"2762",1990,"F13033",30
"2763",1990,"F13035",27
"2764",1990,"F13037",51
"2765",1990,"F13039",26
"2766",1990,"F13043",28
"2767",1990,"F13045",34
"2768",1990,"F13047",28
"2769",1990,"F13049",35
"2770",1990,"F13051",24
"2771",1990,"F13053",39
"2772",1990,"F13055",27
"2773",1990,"F13057",32
"2774",1990,"F13059",26
"2775",1990,"F13061",51
"2776",1990,"F13063",30
"2777",1990,"F13065",40
"2778",1990,"F13067",32
"2779",1990,"F13069",44
"2780",1990,"F13071",46
"2781",1990,"F13073",30
"2782",1990,"F13075",43
"2783",1990,"F13077",36
"2784",1990,"F13079",30
"2785",1990,"F13081",42
"2786",1990,"F13083",28
"2787",1990,"F13085",27
"2788",1990,"F13087",44
"2789",1990,"F13089",28
"2790",1990,"F13091",36
"2791",1990,"F13093",37
"2792",1990,"F13095",48
"2793",1990,"F13097",30
"2794",1990,"F13099",57
"2795",1990,"F13101",36
"2796",1990,"F13103",29
"2797",1990,"F13105",24
"2798",1990,"F13107",29
"2799",1990,"F13109",26
"2800",1990,"F13111",27
"2801",1990,"F13113",30
"2802",1990,"F13115",23
"2803",1990,"F13117",32
"2804",1990,"F13119",24
"2805",1990,"F13121",33
"2806",1990,"F13123",30
"2807",1990,"F13125",29
"2808",1990,"F13127",24
"2809",1990,"F13129",28
"2810",1990,"F13131",49
"2811",1990,"F13133",26
"2812",1990,"F13135",29
"2813",1990,"F13137",24
"2814",1990,"F13139",30
"2815",1990,"F13141",29
"2816",1990,"F13143",30
"2817",1990,"F13145",36
"2818",1990,"F13147",25
"2819",1990,"F13149",38
"2820",1990,"F13151",28
"2821",1990,"F13153",33
"2822",1990,"F13155",42
"2823",1990,"F13157",27
"2824",1990,"F13159",25
"2825",1990,"F13161",45
"2826",1990,"F13163",29
"2827",1990,"F13165",31
"2828",1990,"F13167",28
"2829",1990,"F13169",29
"2830",1990,"F13171",29
"2831",1990,"F13173",40
"2832",1990,"F13175",33
"2833",1990,"F13177",43
"2834",1990,"F13179",29
"2835",1990,"F13181",28
"2836",1990,"F13183",32
"2837",1990,"F13185",39
"2838",1990,"F13187",30
"2839",1990,"F13189",27
"2840",1990,"F13191",24
"2841",1990,"F13193",34
"2842",1990,"F13195",24
"2843",1990,"F13197",37
"2844",1990,"F13199",35
"2845",1990,"F13201",49
"2846",1990,"F13205",51
"2847",1990,"F13207",27
"2848",1990,"F13209",36
"2849",1990,"F13211",25
"2850",1990,"F13213",32
"2851",1990,"F13215",38
"2852",1990,"F13217",23
"2853",1990,"F13219",27
"2854",1990,"F13221",25
"2855",1990,"F13223",27
"2856",1990,"F13225",31
"2857",1990,"F13227",28
"2858",1990,"F13229",35
"2859",1990,"F13231",30
"2860",1990,"F13233",26
"2861",1990,"F13235",34
"2862",1990,"F13237",27
"2863",1990,"F13239",39
"2864",1990,"F13241",24
"2865",1990,"F13243",45
"2866",1990,"F13245",30
"2867",1990,"F13247",24
"2868",1990,"F13249",37
"2869",1990,"F13251",32
"2870",1990,"F13253",43
"2871",1990,"F13255",30
"2872",1990,"F13257",19
"2873",1990,"F13259",39
"2874",1990,"F13261",43
"2875",1990,"F13263",35
"2876",1990,"F13265",27
"2877",1990,"F13267",28
"2878",1990,"F13269",30
"2879",1990,"F13271",41
"2880",1990,"F13273",44
"2881",1990,"F13275",46
"2882",1990,"F13277",48
"2883",1990,"F13279",30
"2884",1990,"F13281",25
"2885",1990,"F13283",32
"2886",1990,"F13285",37
"2887",1990,"F13287",45
"2888",1990,"F13289",31
"2889",1990,"F13291",27
"2890",1990,"F13293",29
"2891",1990,"F13295",27
"2892",1990,"F13297",24
"2893",1990,"F13299",39
"2894",1990,"F13301",26
"2895",1990,"F13303",29
"2896",1990,"F13305",35
"2897",1990,"F13307",39
"2898",1990,"F13309",36
"2899",1990,"F13311",29
"2900",1990,"F13313",30
"2901",1990,"F13315",40
"2902",1990,"F13317",27
"2903",1990,"F13319",31
"2904",1990,"F13321",44
"2905",1990,"F37001",20
"2906",1990,"F37003",19
"2907",1990,"F37005",15
"2908",1990,"F37007",22
"2909",1990,"F37009",15
"2910",1990,"F37011",21
"2911",1990,"F37013",18
"2912",1990,"F37015",20
"2913",1990,"F37017",20
"2914",1990,"F37019",19
"2915",1990,"F37021",15
"2916",1990,"F37023",19
"2917",1990,"F37025",22
"2918",1990,"F37027",20
"2919",1990,"F37029",20
"2920",1990,"F37031",25
"2921",1990,"F37033",21
"2922",1990,"F37035",20
"2923",1990,"F37037",21
"2924",1990,"F37039",22
"2925",1990,"F37041",21
"2926",1990,"F37043",24
"2927",1990,"F37045",22
"2928",1990,"F37047",23
"2929",1990,"F37049",22
"2930",1990,"F37051",19
"2931",1990,"F37053",17
"2932",1990,"F37055",22
"2933",1990,"F37057",22
"2934",1990,"F37059",22
"2935",1990,"F37061",21
"2936",1990,"F37063",22
"2937",1990,"F37065",20
"2938",1990,"F37067",19
"2939",1990,"F37069",18
"2940",1990,"F37071",20
"2941",1990,"F37073",21
"2942",1990,"F37075",22
"2943",1990,"F37077",20
"2944",1990,"F37079",20
"2945",1990,"F37081",21
"2946",1990,"F37083",21
"2947",1990,"F37085",19
"2948",1990,"F37087",18
"2949",1990,"F37089",18
"2950",1990,"F37091",22
"2951",1990,"F37093",21
"2952",1990,"F37095",21
"2953",1990,"F37097",21
"2954",1990,"F37099",19
"2955",1990,"F37101",20
"2956",1990,"F37103",21
"2957",1990,"F37105",20
"2958",1990,"F37107",21
"2959",1990,"F37109",19
"2960",1990,"F37111",20
"2961",1990,"F37113",23
"2962",1990,"F37115",15
"2963",1990,"F37117",20
"2964",1990,"F37119",21
"2965",1990,"F37121",18
"2966",1990,"F37123",25
"2967",1990,"F37125",21
"2968",1990,"F37127",19
"2969",1990,"F37129",20
"2970",1990,"F37131",24
"2971",1990,"F37133",21
"2972",1990,"F37135",22
"2973",1990,"F37137",22
"2974",1990,"F37139",21
"2975",1990,"F37141",19
"2976",1990,"F37143",21
"2977",1990,"F37145",20
"2978",1990,"F37147",20
"2979",1990,"F37149",20
"2980",1990,"F37151",21
"2981",1990,"F37153",22
"2982",1990,"F37155",20
"2983",1990,"F37157",17
"2984",1990,"F37159",18
"2985",1990,"F37161",20
"2986",1990,"F37163",23
"2987",1990,"F37165",25
"2988",1990,"F37167",24
"2989",1990,"F37169",15
"2990",1990,"F37171",18
"2991",1990,"F37173",16
"2992",1990,"F37175",21
"2993",1990,"F37177",20
"2994",1990,"F37179",21
"2995",1990,"F37181",15
"2996",1990,"F37183",19
"2997",1990,"F37185",18
"2998",1990,"F37187",20
"2999",1990,"F37189",19
"3000",1990,"F37191",21
"3001",1990,"F37193",18
"3002",1990,"F37195",22
"3003",1990,"F37197",20
"3004",1990,"F37199",21
"3005",1990,"F45001",26
"3006",1990,"F45003",27
"3007",1990,"F45005",35
"3008",1990,"F45007",23
