"","Year","County","NumDays"
"6050",2000,"F37191",9
"6051",2000,"F37193",7
"6052",2000,"F37195",9
"6053",2000,"F37197",5
"6054",2000,"F37199",5
"6055",2000,"F45001",5
"6056",2000,"F45003",10
"6057",2000,"F45005",7
"6058",2000,"F45007",5
"6059",2000,"F45009",7
"6060",2000,"F45011",7
"6061",2000,"F45013",8
"6062",2000,"F45015",12
"6063",2000,"F45017",5
"6064",2000,"F45019",11
"6065",2000,"F45021",5
"6066",2000,"F45023",7
"6067",2000,"F45025",9
"6068",2000,"F45027",5
"6069",2000,"F45029",10
"6070",2000,"F45031",12
"6071",2000,"F45033",11
"6072",2000,"F45035",13
"6073",2000,"F45037",11
"6074",2000,"F45039",10
"6075",2000,"F45041",6
"6076",2000,"F45043",11
"6077",2000,"F45045",5
"6078",2000,"F45047",5
"6079",2000,"F45049",6
"6080",2000,"F45051",10
"6081",2000,"F45053",5
"6082",2000,"F45055",5
"6083",2000,"F45057",10
"6084",2000,"F45059",3
"6085",2000,"F45061",4
"6086",2000,"F45063",9
"6087",2000,"F45065",6
"6088",2000,"F45067",10
"6089",2000,"F45069",8
"6090",2000,"F45071",7
"6091",2000,"F45073",5
"6092",2000,"F45075",8
"6093",2000,"F45077",4
"6094",2000,"F45079",7
"6095",2000,"F45081",9
"6096",2000,"F45083",4
"6097",2000,"F45085",3
"6098",2000,"F45087",3
"6099",2000,"F45089",7
"6100",2000,"F45091",7
"6101",2001,"F13001",4
"6102",2001,"F13003",6
"6103",2001,"F13005",5
"6104",2001,"F13007",8
"6105",2001,"F13009",7
"6106",2001,"F13011",6
"6107",2001,"F13013",8
"6108",2001,"F13015",12
"6109",2001,"F13017",8
"6110",2001,"F13019",7
"6111",2001,"F13021",11
"6112",2001,"F13023",8
"6113",2001,"F13025",8
"6114",2001,"F13027",9
"6115",2001,"F13029",8
"6116",2001,"F13031",3
"6117",2001,"F13033",6
"6118",2001,"F13035",6
"6119",2001,"F13037",3
"6120",2001,"F13039",13
"6121",2001,"F13043",4
"6122",2001,"F13045",7
"6123",2001,"F13047",11
"6124",2001,"F13049",11
"6125",2001,"F13051",5
"6126",2001,"F13053",4
"6127",2001,"F13055",6
"6128",2001,"F13057",15
"6129",2001,"F13059",7
"6130",2001,"F13061",7
"6131",2001,"F13063",4
"6132",2001,"F13065",8
"6133",2001,"F13067",9
"6134",2001,"F13069",6
"6135",2001,"F13071",9
"6136",2001,"F13073",3
"6137",2001,"F13075",8
"6138",2001,"F13077",5
"6139",2001,"F13079",9
"6140",2001,"F13081",9
"6141",2001,"F13083",10
"6142",2001,"F13085",11
"6143",2001,"F13087",8
"6144",2001,"F13089",9
"6145",2001,"F13091",12
"6146",2001,"F13093",10
"6147",2001,"F13095",5
"6148",2001,"F13097",8
"6149",2001,"F13099",6
"6150",2001,"F13101",10
"6151",2001,"F13103",5
"6152",2001,"F13105",8
"6153",2001,"F13107",5
"6154",2001,"F13109",2
"6155",2001,"F13111",10
"6156",2001,"F13113",4
"6157",2001,"F13115",13
"6158",2001,"F13117",12
"6159",2001,"F13119",6
"6160",2001,"F13121",8
"6161",2001,"F13123",10
"6162",2001,"F13125",6
"6163",2001,"F13127",14
"6164",2001,"F13129",11
"6165",2001,"F13131",14
"6166",2001,"F13133",5
"6167",2001,"F13135",10
"6168",2001,"F13137",7
"6169",2001,"F13139",13
"6170",2001,"F13141",5
"6171",2001,"F13143",7
"6172",2001,"F13145",4
"6173",2001,"F13147",6
"6174",2001,"F13149",4
"6175",2001,"F13151",9
"6176",2001,"F13153",11
"6177",2001,"F13155",9
"6178",2001,"F13157",5
"6179",2001,"F13159",6
"6180",2001,"F13161",9
"6181",2001,"F13163",4
"6182",2001,"F13165",5
"6183",2001,"F13167",1
"6184",2001,"F13169",7
"6185",2001,"F13171",5
"6186",2001,"F13173",9
"6187",2001,"F13175",1
"6188",2001,"F13177",8
"6189",2001,"F13179",9
"6190",2001,"F13181",6
"6191",2001,"F13183",9
"6192",2001,"F13185",8
"6193",2001,"F13187",9
"6194",2001,"F13189",3
"6195",2001,"F13191",12
"6196",2001,"F13193",8
"6197",2001,"F13195",7
"6198",2001,"F13197",7
"6199",2001,"F13199",5
"6200",2001,"F13201",9
"6201",2001,"F13205",12
"6202",2001,"F13207",6
"6203",2001,"F13209",6
"6204",2001,"F13211",7
"6205",2001,"F13213",13
"6206",2001,"F13215",4
"6207",2001,"F13217",6
"6208",2001,"F13219",7
"6209",2001,"F13221",7
"6210",2001,"F13223",12
"6211",2001,"F13225",9
"6212",2001,"F13227",11
"6213",2001,"F13229",9
"6214",2001,"F13231",5
"6215",2001,"F13233",10
"6216",2001,"F13235",10
"6217",2001,"F13237",4
"6218",2001,"F13239",6
"6219",2001,"F13241",8
"6220",2001,"F13243",6
"6221",2001,"F13245",6
"6222",2001,"F13247",7
"6223",2001,"F13249",6
"6224",2001,"F13251",2
"6225",2001,"F13253",8
"6226",2001,"F13255",6
"6227",2001,"F13257",4
"6228",2001,"F13259",6
"6229",2001,"F13261",10
"6230",2001,"F13263",5
"6231",2001,"F13265",4
"6232",2001,"F13267",6
"6233",2001,"F13269",8
"6234",2001,"F13271",6
"6235",2001,"F13273",6
"6236",2001,"F13275",8
"6237",2001,"F13277",10
"6238",2001,"F13279",10
"6239",2001,"F13281",9
"6240",2001,"F13283",3
"6241",2001,"F13285",5
"6242",2001,"F13287",7
"6243",2001,"F13289",10
"6244",2001,"F13291",8
"6245",2001,"F13293",5
"6246",2001,"F13295",11
"6247",2001,"F13297",9
"6248",2001,"F13299",9
"6249",2001,"F13301",5
"6250",2001,"F13303",7
"6251",2001,"F13305",8
"6252",2001,"F13307",8
"6253",2001,"F13309",6
"6254",2001,"F13311",6
"6255",2001,"F13313",10
"6256",2001,"F13315",10
"6257",2001,"F13317",4
"6258",2001,"F13319",6
"6259",2001,"F13321",10
"6260",2001,"F37001",7
"6261",2001,"F37003",8
"6262",2001,"F37005",11
"6263",2001,"F37007",6
"6264",2001,"F37009",13
"6265",2001,"F37011",10
"6266",2001,"F37013",6
"6267",2001,"F37015",6
"6268",2001,"F37017",8
"6269",2001,"F37019",6
"6270",2001,"F37021",9
"6271",2001,"F37023",10
"6272",2001,"F37025",4
"6273",2001,"F37027",9
"6274",2001,"F37029",8
"6275",2001,"F37031",5
"6276",2001,"F37033",6
"6277",2001,"F37035",8
"6278",2001,"F37037",9
"6279",2001,"F37039",10
"6280",2001,"F37041",7
"6281",2001,"F37043",12
"6282",2001,"F37045",9
"6283",2001,"F37047",6
"6284",2001,"F37049",8
"6285",2001,"F37051",12
"6286",2001,"F37053",6
"6287",2001,"F37055",4
"6288",2001,"F37057",4
"6289",2001,"F37059",2
"6290",2001,"F37061",10
"6291",2001,"F37063",9
"6292",2001,"F37065",11
"6293",2001,"F37067",3
"6294",2001,"F37069",9
"6295",2001,"F37071",7
"6296",2001,"F37073",11
"6297",2001,"F37075",6
"6298",2001,"F37077",7
"6299",2001,"F37079",9
"6300",2001,"F37081",4
"6301",2001,"F37083",8
"6302",2001,"F37085",12
"6303",2001,"F37087",10
"6304",2001,"F37089",8
"6305",2001,"F37091",8
"6306",2001,"F37093",7
"6307",2001,"F37095",7
"6308",2001,"F37097",5
"6309",2001,"F37099",10
"6310",2001,"F37101",10
"6311",2001,"F37103",7
"6312",2001,"F37105",6
"6313",2001,"F37107",9
"6314",2001,"F37109",6
"6315",2001,"F37111",9
"6316",2001,"F37113",8
"6317",2001,"F37115",12
"6318",2001,"F37117",9
"6319",2001,"F37119",4
"6320",2001,"F37121",12
"6321",2001,"F37123",8
"6322",2001,"F37125",8
"6323",2001,"F37127",8
"6324",2001,"F37129",6
"6325",2001,"F37131",8
"6326",2001,"F37133",11
"6327",2001,"F37135",8
"6328",2001,"F37137",8
"6329",2001,"F37139",7
"6330",2001,"F37141",8
"6331",2001,"F37143",8
"6332",2001,"F37145",8
"6333",2001,"F37147",11
"6334",2001,"F37149",9
"6335",2001,"F37151",6
"6336",2001,"F37153",7
"6337",2001,"F37155",9
"6338",2001,"F37157",5
"6339",2001,"F37159",5
"6340",2001,"F37161",12
"6341",2001,"F37163",10
"6342",2001,"F37165",8
"6343",2001,"F37167",6
"6344",2001,"F37169",8
"6345",2001,"F37171",10
"6346",2001,"F37173",10
"6347",2001,"F37175",9
"6348",2001,"F37177",7
"6349",2001,"F37179",8
"6350",2001,"F37181",9
"6351",2001,"F37183",9
"6352",2001,"F37185",8
"6353",2001,"F37187",8
"6354",2001,"F37189",15
"6355",2001,"F37191",13
"6356",2001,"F37193",9
"6357",2001,"F37195",10
"6358",2001,"F37197",4
"6359",2001,"F37199",9
"6360",2001,"F45001",6
"6361",2001,"F45003",3
"6362",2001,"F45005",3
"6363",2001,"F45007",5
"6364",2001,"F45009",6
"6365",2001,"F45011",6
"6366",2001,"F45013",6
"6367",2001,"F45015",6
"6368",2001,"F45017",6
"6369",2001,"F45019",5
"6370",2001,"F45021",9
"6371",2001,"F45023",4
"6372",2001,"F45025",4
"6373",2001,"F45027",7
"6374",2001,"F45029",8
"6375",2001,"F45031",3
"6376",2001,"F45033",6
"6377",2001,"F45035",7
"6378",2001,"F45037",2
"6379",2001,"F45039",4
"6380",2001,"F45041",4
"6381",2001,"F45043",4
"6382",2001,"F45045",8
"6383",2001,"F45047",1
"6384",2001,"F45049",4
"6385",2001,"F45051",8
"6386",2001,"F45053",6
"6387",2001,"F45055",4
"6388",2001,"F45057",5
"6389",2001,"F45059",7
"6390",2001,"F45061",6
"6391",2001,"F45063",4
"6392",2001,"F45065",3
"6393",2001,"F45067",5
"6394",2001,"F45069",8
"6395",2001,"F45071",3
"6396",2001,"F45073",5
"6397",2001,"F45075",9
"6398",2001,"F45077",6
"6399",2001,"F45079",5
"6400",2001,"F45081",3
"6401",2001,"F45083",8
"6402",2001,"F45085",6
"6403",2001,"F45087",8
"6404",2001,"F45089",5
"6405",2001,"F45091",6
"6406",2002,"F13001",12
"6407",2002,"F13003",14
"6408",2002,"F13005",19
"6409",2002,"F13007",14
"6410",2002,"F13009",9
"6411",2002,"F13011",12
"6412",2002,"F13013",15
"6413",2002,"F13015",15
"6414",2002,"F13017",17
"6415",2002,"F13019",14
"6416",2002,"F13021",8
"6417",2002,"F13023",10
"6418",2002,"F13025",17
"6419",2002,"F13027",14
"6420",2002,"F13029",18
"6421",2002,"F13031",14
"6422",2002,"F13033",7
"6423",2002,"F13035",10
"6424",2002,"F13037",13
"6425",2002,"F13039",19
"6426",2002,"F13043",13
"6427",2002,"F13045",14
"6428",2002,"F13047",10
"6429",2002,"F13049",17
"6430",2002,"F13051",17
"6431",2002,"F13053",13
"6432",2002,"F13055",9
"6433",2002,"F13057",12
"6434",2002,"F13059",9
"6435",2002,"F13061",14
"6436",2002,"F13063",10
"6437",2002,"F13065",10
"6438",2002,"F13067",13
"6439",2002,"F13069",15
"6440",2002,"F13071",12
"6441",2002,"F13073",9
"6442",2002,"F13075",9
"6443",2002,"F13077",14
"6444",2002,"F13079",12
"6445",2002,"F13081",13
"6446",2002,"F13083",13
"6447",2002,"F13085",14
"6448",2002,"F13087",15
"6449",2002,"F13089",12
"6450",2002,"F13091",16
"6451",2002,"F13093",16
"6452",2002,"F13095",8
"6453",2002,"F13097",17
"6454",2002,"F13099",20
"6455",2002,"F13101",12
"6456",2002,"F13103",10
"6457",2002,"F13105",8
"6458",2002,"F13107",9
"6459",2002,"F13109",11
"6460",2002,"F13111",13
"6461",2002,"F13113",13
"6462",2002,"F13115",13
"6463",2002,"F13117",10
"6464",2002,"F13119",15
"6465",2002,"F13121",13
"6466",2002,"F13123",11
"6467",2002,"F13125",11
"6468",2002,"F13127",13
"6469",2002,"F13129",12
"6470",2002,"F13131",12
"6471",2002,"F13133",8
"6472",2002,"F13135",11
"6473",2002,"F13137",14
"6474",2002,"F13139",11
"6475",2002,"F13141",11
"6476",2002,"F13143",15
"6477",2002,"F13145",12
"6478",2002,"F13147",12
"6479",2002,"F13149",14
"6480",2002,"F13151",11
"6481",2002,"F13153",11
"6482",2002,"F13155",14
"6483",2002,"F13157",14
"6484",2002,"F13159",8
"6485",2002,"F13161",22
"6486",2002,"F13163",11
"6487",2002,"F13165",8
"6488",2002,"F13167",13
"6489",2002,"F13169",9
"6490",2002,"F13171",8
"6491",2002,"F13173",18
"6492",2002,"F13175",15
"6493",2002,"F13177",7
"6494",2002,"F13179",16
"6495",2002,"F13181",10
"6496",2002,"F13183",17
"6497",2002,"F13185",14
"6498",2002,"F13187",16
"6499",2002,"F13189",8
"6500",2002,"F13191",21
"6501",2002,"F13193",11
"6502",2002,"F13195",13
"6503",2002,"F13197",9
"6504",2002,"F13199",17
"6505",2002,"F13201",20
"6506",2002,"F13205",11
"6507",2002,"F13207",9
"6508",2002,"F13209",14
"6509",2002,"F13211",8
"6510",2002,"F13213",15
"6511",2002,"F13215",12
"6512",2002,"F13217",10
"6513",2002,"F13219",9
"6514",2002,"F13221",12
"6515",2002,"F13223",20
"6516",2002,"F13225",13
"6517",2002,"F13227",10
"6518",2002,"F13229",17
"6519",2002,"F13231",15
"6520",2002,"F13233",12
"6521",2002,"F13235",10
"6522",2002,"F13237",5
"6523",2002,"F13239",10
"6524",2002,"F13241",16
"6525",2002,"F13243",16
"6526",2002,"F13245",9
"6527",2002,"F13247",10
"6528",2002,"F13249",13
"6529",2002,"F13251",7
"6530",2002,"F13253",12
"6531",2002,"F13255",10
"6532",2002,"F13257",10
"6533",2002,"F13259",12
"6534",2002,"F13261",9
"6535",2002,"F13263",12
"6536",2002,"F13265",8
"6537",2002,"F13267",10
"6538",2002,"F13269",14
"6539",2002,"F13271",22
"6540",2002,"F13273",11
"6541",2002,"F13275",13
"6542",2002,"F13277",11
"6543",2002,"F13279",14
"6544",2002,"F13281",12
"6545",2002,"F13283",15
"6546",2002,"F13285",14
"6547",2002,"F13287",12
"6548",2002,"F13289",13
"6549",2002,"F13291",13
"6550",2002,"F13293",10
"6551",2002,"F13295",12
"6552",2002,"F13297",12
"6553",2002,"F13299",18
"6554",2002,"F13301",10
"6555",2002,"F13303",14
"6556",2002,"F13305",17
"6557",2002,"F13307",8
"6558",2002,"F13309",22
"6559",2002,"F13311",13
"6560",2002,"F13313",13
"6561",2002,"F13315",17
"6562",2002,"F13317",8
"6563",2002,"F13319",9
"6564",2002,"F13321",16
"6565",2002,"F37001",6
"6566",2002,"F37003",10
"6567",2002,"F37005",12
"6568",2002,"F37007",12
"6569",2002,"F37009",10
"6570",2002,"F37011",8
"6571",2002,"F37013",7
"6572",2002,"F37015",10
"6573",2002,"F37017",10
"6574",2002,"F37019",13
"6575",2002,"F37021",14
"6576",2002,"F37023",11
"6577",2002,"F37025",8
"6578",2002,"F37027",9
"6579",2002,"F37029",10
"6580",2002,"F37031",16
"6581",2002,"F37033",6
"6582",2002,"F37035",10
"6583",2002,"F37037",10
"6584",2002,"F37039",17
"6585",2002,"F37041",9
"6586",2002,"F37043",12
"6587",2002,"F37045",8
"6588",2002,"F37047",10
"6589",2002,"F37049",9
"6590",2002,"F37051",6
"6591",2002,"F37053",11
"6592",2002,"F37055",11
"6593",2002,"F37057",10
"6594",2002,"F37059",8
"6595",2002,"F37061",10
"6596",2002,"F37063",9
"6597",2002,"F37065",9
"6598",2002,"F37067",12
"6599",2002,"F37069",12
"6600",2002,"F37071",7
"6601",2002,"F37073",8
"6602",2002,"F37075",16
"6603",2002,"F37077",10
"6604",2002,"F37079",6
"6605",2002,"F37081",8
"6606",2002,"F37083",12
"6607",2002,"F37085",7
"6608",2002,"F37087",13
"6609",2002,"F37089",9
"6610",2002,"F37091",9
"6611",2002,"F37093",8
"6612",2002,"F37095",15
"6613",2002,"F37097",9
"6614",2002,"F37099",13
"6615",2002,"F37101",10
"6616",2002,"F37103",8
"6617",2002,"F37105",9
"6618",2002,"F37107",5
"6619",2002,"F37109",8
"6620",2002,"F37111",11
"6621",2002,"F37113",15
"6622",2002,"F37115",17
"6623",2002,"F37117",6
"6624",2002,"F37119",11
"6625",2002,"F37121",11
"6626",2002,"F37123",10
"6627",2002,"F37125",8
"6628",2002,"F37127",13
"6629",2002,"F37129",7
"6630",2002,"F37131",9
"6631",2002,"F37133",9
"6632",2002,"F37135",7
"6633",2002,"F37137",16
"6634",2002,"F37139",11
"6635",2002,"F37141",10
"6636",2002,"F37143",11
"6637",2002,"F37145",9
"6638",2002,"F37147",7
"6639",2002,"F37149",9
"6640",2002,"F37151",12
"6641",2002,"F37153",11
"6642",2002,"F37155",11
"6643",2002,"F37157",7
"6644",2002,"F37159",10
"6645",2002,"F37161",10
"6646",2002,"F37163",10
"6647",2002,"F37165",6
"6648",2002,"F37167",9
"6649",2002,"F37169",13
"6650",2002,"F37171",8
"6651",2002,"F37173",16
"6652",2002,"F37175",12
"6653",2002,"F37177",12
"6654",2002,"F37179",10
"6655",2002,"F37181",10
"6656",2002,"F37183",10
"6657",2002,"F37185",9
"6658",2002,"F37187",11
"6659",2002,"F37189",11
"6660",2002,"F37191",10
"6661",2002,"F37193",11
"6662",2002,"F37195",9
"6663",2002,"F37197",11
"6664",2002,"F37199",12
"6665",2002,"F45001",11
"6666",2002,"F45003",11
"6667",2002,"F45005",6
"6668",2002,"F45007",11
"6669",2002,"F45009",5
"6670",2002,"F45011",10
"6671",2002,"F45013",14
"6672",2002,"F45015",17
"6673",2002,"F45017",8
"6674",2002,"F45019",15
"6675",2002,"F45021",7
"6676",2002,"F45023",8
"6677",2002,"F45025",8
"6678",2002,"F45027",10
"6679",2002,"F45029",11
"6680",2002,"F45031",9
"6681",2002,"F45033",9
"6682",2002,"F45035",13
"6683",2002,"F45037",10
"6684",2002,"F45039",11
"6685",2002,"F45041",10
"6686",2002,"F45043",18
"6687",2002,"F45045",11
"6688",2002,"F45047",11
"6689",2002,"F45049",11
"6690",2002,"F45051",18
"6691",2002,"F45053",13
"6692",2002,"F45055",8
"6693",2002,"F45057",9
"6694",2002,"F45059",9
"6695",2002,"F45061",7
"6696",2002,"F45063",13
"6697",2002,"F45065",9
"6698",2002,"F45067",12
"6699",2002,"F45069",13
"6700",2002,"F45071",11
"6701",2002,"F45073",15
"6702",2002,"F45075",7
"6703",2002,"F45077",12
"6704",2002,"F45079",13
"6705",2002,"F45081",10
"6706",2002,"F45083",9
"6707",2002,"F45085",8
"6708",2002,"F45087",7
"6709",2002,"F45089",13
"6710",2002,"F45091",4
"6711",2003,"F13001",13
"6712",2003,"F13003",14
"6713",2003,"F13005",13
"6714",2003,"F13007",15
"6715",2003,"F13009",15
"6716",2003,"F13011",13
"6717",2003,"F13013",12
"6718",2003,"F13015",14
"6719",2003,"F13017",15
"6720",2003,"F13019",17
"6721",2003,"F13021",14
"6722",2003,"F13023",15
"6723",2003,"F13025",17
"6724",2003,"F13027",9
"6725",2003,"F13029",12
"6726",2003,"F13031",17
"6727",2003,"F13033",16
"6728",2003,"F13035",11
"6729",2003,"F13037",12
"6730",2003,"F13039",10
"6731",2003,"F13043",17
"6732",2003,"F13045",18
"6733",2003,"F13047",11
"6734",2003,"F13049",11
"6735",2003,"F13051",9
"6736",2003,"F13053",16
"6737",2003,"F13055",13
"6738",2003,"F13057",11
"6739",2003,"F13059",14
"6740",2003,"F13061",11
"6741",2003,"F13063",14
"6742",2003,"F13065",11
"6743",2003,"F13067",21
"6744",2003,"F13069",15
"6745",2003,"F13071",12
"6746",2003,"F13073",15
"6747",2003,"F13075",15
"6748",2003,"F13077",14
"6749",2003,"F13079",16
"6750",2003,"F13081",12
"6751",2003,"F13083",12
"6752",2003,"F13085",11
"6753",2003,"F13087",7
"6754",2003,"F13089",18
"6755",2003,"F13091",11
"6756",2003,"F13093",11
"6757",2003,"F13095",13
"6758",2003,"F13097",16
"6759",2003,"F13099",10
"6760",2003,"F13101",13
"6761",2003,"F13103",14
"6762",2003,"F13105",12
"6763",2003,"F13107",16
"6764",2003,"F13109",16
"6765",2003,"F13111",15
"6766",2003,"F13113",16
"6767",2003,"F13115",12
"6768",2003,"F13117",14
"6769",2003,"F13119",10
"6770",2003,"F13121",21
"6771",2003,"F13123",15
"6772",2003,"F13125",11
"6773",2003,"F13127",9
"6774",2003,"F13129",16
"6775",2003,"F13131",9
"6776",2003,"F13133",11
"6777",2003,"F13135",15
"6778",2003,"F13137",11
"6779",2003,"F13139",13
"6780",2003,"F13141",16
"6781",2003,"F13143",16
"6782",2003,"F13145",12
"6783",2003,"F13147",12
"6784",2003,"F13149",12
"6785",2003,"F13151",19
"6786",2003,"F13153",13
"6787",2003,"F13155",14
"6788",2003,"F13157",13
"6789",2003,"F13159",11
"6790",2003,"F13161",11
"6791",2003,"F13163",14
"6792",2003,"F13165",13
"6793",2003,"F13167",15
"6794",2003,"F13169",15
"6795",2003,"F13171",12
"6796",2003,"F13173",8
"6797",2003,"F13175",14
"6798",2003,"F13177",17
"6799",2003,"F13179",15
"6800",2003,"F13181",11
"6801",2003,"F13183",19
"6802",2003,"F13185",15
"6803",2003,"F13187",12
"6804",2003,"F13189",14
"6805",2003,"F13191",12
"6806",2003,"F13193",12
"6807",2003,"F13195",11
"6808",2003,"F13197",11
"6809",2003,"F13199",12
"6810",2003,"F13201",13
"6811",2003,"F13205",13
"6812",2003,"F13207",10
"6813",2003,"F13209",13
"6814",2003,"F13211",13
"6815",2003,"F13213",15
"6816",2003,"F13215",13
"6817",2003,"F13217",14
"6818",2003,"F13219",16
"6819",2003,"F13221",12
"6820",2003,"F13223",12
"6821",2003,"F13225",11
"6822",2003,"F13227",13
"6823",2003,"F13229",11
"6824",2003,"F13231",13
"6825",2003,"F13233",14
"6826",2003,"F13235",14
"6827",2003,"F13237",13
"6828",2003,"F13239",10
"6829",2003,"F13241",13
"6830",2003,"F13243",10
"6831",2003,"F13245",15
"6832",2003,"F13247",17
"6833",2003,"F13249",14
"6834",2003,"F13251",15
"6835",2003,"F13253",12
"6836",2003,"F13255",14
"6837",2003,"F13257",12
"6838",2003,"F13259",16
"6839",2003,"F13261",13
"6840",2003,"F13263",11
"6841",2003,"F13265",13
"6842",2003,"F13267",18
"6843",2003,"F13269",15
"6844",2003,"F13271",14
"6845",2003,"F13273",14
"6846",2003,"F13275",10
"6847",2003,"F13277",15
"6848",2003,"F13279",14
"6849",2003,"F13281",16
"6850",2003,"F13283",12
"6851",2003,"F13285",12
"6852",2003,"F13287",14
"6853",2003,"F13289",14
"6854",2003,"F13291",15
"6855",2003,"F13293",11
"6856",2003,"F13295",12
"6857",2003,"F13297",15
"6858",2003,"F13299",11
"6859",2003,"F13301",15
"6860",2003,"F13303",17
"6861",2003,"F13305",16
"6862",2003,"F13307",14
"6863",2003,"F13309",12
"6864",2003,"F13311",10
"6865",2003,"F13313",12
"6866",2003,"F13315",9
"6867",2003,"F13317",10
"6868",2003,"F13319",19
"6869",2003,"F13321",15
"6870",2003,"F37001",16
"6871",2003,"F37003",18
"6872",2003,"F37005",14
"6873",2003,"F37007",13
"6874",2003,"F37009",14
"6875",2003,"F37011",11
"6876",2003,"F37013",11
"6877",2003,"F37015",12
"6878",2003,"F37017",12
"6879",2003,"F37019",10
"6880",2003,"F37021",17
"6881",2003,"F37023",15
"6882",2003,"F37025",17
"6883",2003,"F37027",17
"6884",2003,"F37029",12
"6885",2003,"F37031",16
"6886",2003,"F37033",20
"6887",2003,"F37035",19
"6888",2003,"F37037",10
"6889",2003,"F37039",16
"6890",2003,"F37041",12
"6891",2003,"F37043",12
"6892",2003,"F37045",16
"6893",2003,"F37047",13
"6894",2003,"F37049",13
"6895",2003,"F37051",16
"6896",2003,"F37053",10
"6897",2003,"F37055",15
"6898",2003,"F37057",17
"6899",2003,"F37059",17
"6900",2003,"F37061",18
"6901",2003,"F37063",15
"6902",2003,"F37065",7
"6903",2003,"F37067",13
"6904",2003,"F37069",12
"6905",2003,"F37071",16
"6906",2003,"F37073",13
"6907",2003,"F37075",13
"6908",2003,"F37077",12
"6909",2003,"F37079",16
"6910",2003,"F37081",18
"6911",2003,"F37083",9
"6912",2003,"F37085",16
"6913",2003,"F37087",11
"6914",2003,"F37089",14
"6915",2003,"F37091",14
"6916",2003,"F37093",17
"6917",2003,"F37095",16
"6918",2003,"F37097",18
"6919",2003,"F37099",13
"6920",2003,"F37101",10
"6921",2003,"F37103",13
"6922",2003,"F37105",9
"6923",2003,"F37107",14
"6924",2003,"F37109",18
"6925",2003,"F37111",17
"6926",2003,"F37113",15
"6927",2003,"F37115",12
"6928",2003,"F37117",14
"6929",2003,"F37119",18
"6930",2003,"F37121",8
"6931",2003,"F37123",20
"6932",2003,"F37125",20
"6933",2003,"F37127",9
"6934",2003,"F37129",11
"6935",2003,"F37131",9
"6936",2003,"F37133",15
"6937",2003,"F37135",14
"6938",2003,"F37137",10
"6939",2003,"F37139",12
"6940",2003,"F37141",17
"6941",2003,"F37143",13
"6942",2003,"F37145",17
"6943",2003,"F37147",15
"6944",2003,"F37149",15
"6945",2003,"F37151",11
"6946",2003,"F37153",16
"6947",2003,"F37155",14
"6948",2003,"F37157",17
"6949",2003,"F37159",16
"6950",2003,"F37161",17
"6951",2003,"F37163",14
"6952",2003,"F37165",14
"6953",2003,"F37167",16
"6954",2003,"F37169",14
"6955",2003,"F37171",21
"6956",2003,"F37173",10
"6957",2003,"F37175",14
"6958",2003,"F37177",16
"6959",2003,"F37179",12
"6960",2003,"F37181",13
"6961",2003,"F37183",13
"6962",2003,"F37185",10
"6963",2003,"F37187",10
"6964",2003,"F37189",16
"6965",2003,"F37191",13
"6966",2003,"F37193",19
"6967",2003,"F37195",11
"6968",2003,"F37197",17
"6969",2003,"F37199",16
"6970",2003,"F45001",15
"6971",2003,"F45003",14
"6972",2003,"F45005",10
"6973",2003,"F45007",15
"6974",2003,"F45009",15
"6975",2003,"F45011",15
"6976",2003,"F45013",10
"6977",2003,"F45015",17
"6978",2003,"F45017",15
"6979",2003,"F45019",12
"6980",2003,"F45021",16
"6981",2003,"F45023",9
"6982",2003,"F45025",9
"6983",2003,"F45027",14
"6984",2003,"F45029",13
"6985",2003,"F45031",8
"6986",2003,"F45033",10
"6987",2003,"F45035",13
"6988",2003,"F45037",12
"6989",2003,"F45039",8
"6990",2003,"F45041",9
"6991",2003,"F45043",10
"6992",2003,"F45045",13
"6993",2003,"F45047",12
"6994",2003,"F45049",13
"6995",2003,"F45051",13
"6996",2003,"F45053",12
"6997",2003,"F45055",7
"6998",2003,"F45057",11
"6999",2003,"F45059",10
"7000",2003,"F45061",7
"7001",2003,"F45063",13
"7002",2003,"F45065",12
"7003",2003,"F45067",11
"7004",2003,"F45069",8
"7005",2003,"F45071",11
"7006",2003,"F45073",12
"7007",2003,"F45075",24
"7008",2003,"F45077",16
"7009",2003,"F45079",9
"7010",2003,"F45081",11
"7011",2003,"F45083",12
"7012",2003,"F45085",12
"7013",2003,"F45087",11
"7014",2003,"F45089",11
"7015",2003,"F45091",13
"7016",2004,"F13001",15
"7017",2004,"F13003",17
"7018",2004,"F13005",12
"7019",2004,"F13007",13
"7020",2004,"F13009",10
"7021",2004,"F13011",12
"7022",2004,"F13013",11
"7023",2004,"F13015",10
"7024",2004,"F13017",11
"7025",2004,"F13019",11
"7026",2004,"F13021",12
"7027",2004,"F13023",15
"7028",2004,"F13025",17
"7029",2004,"F13027",14
"7030",2004,"F13029",13
"7031",2004,"F13031",13
"7032",2004,"F13033",14
"7033",2004,"F13035",9
"7034",2004,"F13037",16
"7035",2004,"F13039",16
"7036",2004,"F13043",11
"7037",2004,"F13045",7
"7038",2004,"F13047",7
"7039",2004,"F13049",21
"7040",2004,"F13051",10
"7041",2004,"F13053",11
"7042",2004,"F13055",7
"7043",2004,"F13057",9
"7044",2004,"F13059",9
"7045",2004,"F13061",15
"7046",2004,"F13063",10
"7047",2004,"F13065",18
"7048",2004,"F13067",10
